# year,price,cluster
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-2.314053246974617506e-01,-9.661036215725079743e-03,1.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-1.748272824616394328e+00,-1.017078349287701272e-02,1.000000000000000000e+00
4.006228002687601264e-01,-8.222490769660403820e-03,0.000000000000000000e+00
1.032650925234982031e+00,-6.542928077232293416e-03,0.000000000000000000e+00
-2.506706574575860547e+00,-1.039272570580501188e-02,1.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-6.106221996771948879e-01,-9.360994337599173529e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.301009955726739775e-03,1.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-6.106221996771948879e-01,-9.840869392578633149e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.001088046364577946e-03,0.000000000000000000e+00
4.006228002687601264e-01,-7.981953398351948614e-03,0.000000000000000000e+00
1.478115502822713867e-01,-6.302390705923839077e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.782084698343648452e-03,1.000000000000000000e+00
-8.634334496636836276e-01,-1.014199098957824403e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-7.861984634607084577e-03,1.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-3.578109496907061482e-01,-9.782084698343648452e-03,1.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-2.314053246974617506e-01,-1.024876318931117365e-02,1.000000000000000000e+00
1.478115502822713867e-01,-8.905113035368686369e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.661875997071293909e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.902053462088514224e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.348997461224686431e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.651918589680470034e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.295011517539497961e-03,0.000000000000000000e+00
-1.116244699650172478e+00,-1.008080692006836296e-02,1.000000000000000000e+00
1.478115502822713867e-01,-9.660916246961335357e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-1.026076006568566075e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-9.902053462088514224e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-1.024876318931117365e-02,1.000000000000000000e+00
-9.898390746569279974e-01,-1.018877880743874163e-02,1.000000000000000000e+00
-9.898390746569279974e-01,-1.745775280067246715e-18,1.000000000000000000e+00
-9.898390746569279974e-01,-9.420978719471605548e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.094663682085573145e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.840869392578633149e-03,1.000000000000000000e+00
-8.634334496636836276e-01,-1.008680535825560651e-02,1.000000000000000000e+00
-2.380300949582616177e+00,-9.720900628833767376e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.661516090780059018e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.901453618269790563e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.840869392578633149e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.901453618269790563e-03,1.000000000000000000e+00
5.270284252620045518e-01,-9.171803597173519909e-03,0.000000000000000000e+00
-1.874678449609638697e+00,-9.720900628833767376e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.486961539531281115e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.662115934598784414e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-9.901453618269790563e-03,1.000000000000000000e+00
6.534340502552489216e-01,-9.193038068356361101e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-1.038072882943052652e-02,1.000000000000000000e+00
-9.898390746569279974e-01,-1.014199098957824403e-02,1.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-4.842165746839505180e-01,-1.745775280067246715e-18,1.000000000000000000e+00
-1.748272824616394328e+00,-1.003281941457041630e-02,1.000000000000000000e+00
-1.621867199623149958e+00,-1.020077568381322873e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.014139114575952037e-02,1.000000000000000000e+00
-1.242650324643416848e+00,-1.014199098957824403e-02,1.000000000000000000e+00
9.062453002417376613e-01,-5.117099320124572637e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.615927960557010476e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.661516090780059018e-03,1.000000000000000000e+00
7.798396752484932914e-01,-7.155968459968553227e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-1.008680535825560651e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.936844403574524726e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-1.015878661650252562e-02,1.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-8.634334496636836276e-01,-9.661516090780059018e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-1.014139114575952037e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-7.501718437081254971e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-1.009280379644285006e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.876860021702092707e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.948841279949011823e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.444972472220578008e-03,1.000000000000000000e+00
4.006228002687601264e-01,-9.325003708475713970e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.840869392578633149e-03,1.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-6.106221996771948879e-01,-9.960838156323498921e-03,1.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.140592528902700645e-02,-1.745775280067246715e-18,0.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-3.578109496907061482e-01,-9.541307389507704476e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.661276153252570248e-03,1.000000000000000000e+00
5.270284252620045518e-01,-9.420978719471605548e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.721260535125002267e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.661276153252570248e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-1.745775280067246715e-18,1.000000000000000000e+00
-1.049996997042173669e-01,-9.961198062614732077e-03,1.000000000000000000e+00
-1.748272824616394328e+00,-1.044083318006670293e-02,1.000000000000000000e+00
2.140592528902700645e-02,-9.182600785910557950e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.360994337599173529e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-9.902053462088514224e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.901453618269790563e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-1.026195975332310981e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.014678974012803853e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.900853774451065167e-03,1.000000000000000000e+00
2.140592528902700645e-02,-9.661516090780059018e-03,0.000000000000000000e+00
-3.770762824508304245e+00,-9.840869392578633149e-03,2.000000000000000000e+00
-3.578109496907061482e-01,-9.900853774451065167e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-1.012879442556630961e-02,1.000000000000000000e+00
-6.106221996771948879e-01,-1.011079911100457897e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.540947483216471320e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-9.840869392578633149e-03,1.000000000000000000e+00
2.140592528902700645e-02,-9.900853774451065167e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-1.017078349287701272e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-1.005081472913214695e-02,1.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-3.578109496907061482e-01,-1.008680535825560651e-02,1.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-1.495461574629905588e+00,-1.035673507668155233e-02,1.000000000000000000e+00
9.062453002417376613e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-2.314053246974617506e-01,-9.924847527200039363e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-1.014199098957824403e-02,1.000000000000000000e+00
-8.634334496636836276e-01,-9.301609799545465171e-03,1.000000000000000000e+00
2.742171752755157565e-01,-1.002082253819593094e-02,0.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-2.314053246974617506e-01,-1.745775280067246715e-18,1.000000000000000000e+00
-3.578109496907061482e-01,-9.782084698343648452e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.902053462088514224e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-1.022476943656220119e-02,1.000000000000000000e+00
-1.242650324643416848e+00,-9.301609799545465171e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.902053462088514224e-03,1.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-1.049996997042173669e-01,-8.821734744566003816e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-8.821734744566003816e-03,1.000000000000000000e+00
4.006228002687601264e-01,-9.570939674152687329e-03,0.000000000000000000e+00
6.534340502552489216e-01,-7.681431645171062257e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.394645945634285344e-03,0.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
7.798396752484932914e-01,-8.704165356096036157e-03,0.000000000000000000e+00
6.534340502552489216e-01,-7.681431645171062257e-03,0.000000000000000000e+00
6.534340502552489216e-01,-9.064071647330631740e-03,0.000000000000000000e+00
5.270284252620045518e-01,-7.681431645171062257e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.181641035800599399e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.303409331001637889e-03,0.000000000000000000e+00
-1.369055949636661218e+00,-1.745775280067246715e-18,1.000000000000000000e+00
-2.314053246974617506e-01,-1.745775280067246715e-18,1.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-1.049996997042173669e-01,-8.581797217076274006e-03,1.000000000000000000e+00
-3.770762824508304245e+00,-1.745775280067246715e-18,2.000000000000000000e+00
5.270284252620045518e-01,-6.436755721318087459e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.014199098957824403e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.014199098957824403e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.002202222583338000e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-9.782084698343648452e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.902053462088514224e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-9.302209643364188832e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.966836594510740735e-03,1.000000000000000000e+00
-1.242650324643416848e+00,-1.011679754919182252e-02,1.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-4.842165746839505180e-01,-1.008680535825560651e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.782084698343648452e-03,1.000000000000000000e+00
-2.506706574575860547e+00,-1.004481629094490340e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.494159665355973721e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.516953730467497125e-03,1.000000000000000000e+00
9.062453002417376613e-01,-1.745775280067246715e-18,0.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
9.062453002417376613e-01,-8.462428297150133630e-03,0.000000000000000000e+00
2.140592528902700645e-02,-8.851127091683496165e-03,0.000000000000000000e+00
1.478115502822713867e-01,-7.994550118545159373e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.134253374121378138e-03,0.000000000000000000e+00
-1.242650324643416848e+00,-1.014079130194079498e-02,1.000000000000000000e+00
-1.049996997042173669e-01,-7.531470690489981343e-03,1.000000000000000000e+00
4.006228002687601264e-01,-8.989091169990090849e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.223030259292578845e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.425837824207950411e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-1.039272570580501188e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.014139114575952037e-02,1.000000000000000000e+00
1.032650925234982031e+00,-1.745775280067246715e-18,0.000000000000000000e+00
-4.842165746839505180e-01,-1.011679754919182252e-02,1.000000000000000000e+00
4.006228002687601264e-01,-9.636922494212362897e-03,0.000000000000000000e+00
-2.380300949582616177e+00,-8.713163013376901481e-03,1.000000000000000000e+00
1.032650925234982031e+00,-8.485222362261658768e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.605191126006522806e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.389247351265765457e-03,0.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-8.634334496636836276e-01,-1.020077568381322873e-02,1.000000000000000000e+00
7.798396752484932914e-01,-8.222490769660403820e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-9.804878763455173590e-03,1.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-8.125316071027063186e-03,0.000000000000000000e+00
-9.898390746569279974e-01,-9.960838156323498921e-03,1.000000000000000000e+00
-1.369055949636661218e+00,-1.044071321130295854e-02,1.000000000000000000e+00
-6.106221996771948879e-01,-9.942842841761768274e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-1.014079130194079498e-02,1.000000000000000000e+00
1.032650925234982031e+00,-1.745775280067246715e-18,0.000000000000000000e+00
9.062453002417376613e-01,-7.501478499553765333e-03,0.000000000000000000e+00
9.062453002417376613e-01,-7.189559713817115540e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.014199098957824403e-02,1.000000000000000000e+00
-8.634334496636836276e-01,-1.039872414399225543e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.660916246961335357e-03,1.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-8.401244227640252554e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.345519106685440003e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.846867830765876697e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-1.016478505468976917e-02,1.000000000000000000e+00
1.032650925234982031e+00,-1.745775280067246715e-18,0.000000000000000000e+00
-1.369055949636661218e+00,-1.029675069480912031e-02,1.000000000000000000e+00
-8.634334496636836276e-01,-9.182240879619324794e-03,1.000000000000000000e+00
5.270284252620045518e-01,-9.600931865088903339e-03,0.000000000000000000e+00
-1.242650324643416848e+00,-1.014199098957824403e-02,1.000000000000000000e+00
2.140592528902700645e-02,-1.011679754919182252e-02,0.000000000000000000e+00
-2.314053246974617506e-01,-9.804878763455173590e-03,1.000000000000000000e+00
6.534340502552489216e-01,-7.345519106685440003e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-9.782084698343648452e-03,1.000000000000000000e+00
1.159056550228226401e+00,-1.745775280067246715e-18,0.000000000000000000e+00
-3.578109496907061482e-01,-9.720900628833767376e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.420978719471605548e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-9.672913123335822455e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.902053462088514224e-03,1.000000000000000000e+00
5.270284252620045518e-01,-8.821734744566003816e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.602611427781331671e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.918849089012795814e-03,1.000000000000000000e+00
2.742171752755157565e-01,-9.181161160745620123e-03,0.000000000000000000e+00
-9.898390746569279974e-01,-9.181041191981875738e-03,1.000000000000000000e+00
-9.898390746569279974e-01,-1.014079130194079498e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-9.915250026100448644e-03,1.000000000000000000e+00
2.742171752755157565e-01,-9.591934207808038015e-03,0.000000000000000000e+00
-7.370278246704392577e-01,-1.014199098957824403e-02,1.000000000000000000e+00
1.478115502822713867e-01,-8.869242375008971196e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.701286105766160503e-03,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-4.842165746839505180e-01,-9.782084698343648452e-03,1.000000000000000000e+00
-1.495461574629905588e+00,-1.003881785275765985e-02,1.000000000000000000e+00
4.006228002687601264e-01,-9.615927960557010476e-03,0.000000000000000000e+00
5.270284252620045518e-01,-7.597453510549656910e-03,0.000000000000000000e+00
1.478115502822713867e-01,-8.065331689154631167e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.061192397000754351e-03,0.000000000000000000e+00
-1.242650324643416848e+00,-1.041671945855398435e-02,1.000000000000000000e+00
7.798396752484932914e-01,-8.497219238636144131e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.782084698343648452e-03,1.000000000000000000e+00
2.140592528902700645e-02,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-9.510955292280253576e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.840869392578633149e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.960838156323498921e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-1.014199098957824403e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-1.745775280067246715e-18,1.000000000000000000e+00
-7.370278246704392577e-01,-1.014091127070454110e-02,1.000000000000000000e+00
-8.634334496636836276e-01,-9.819874858923282462e-03,1.000000000000000000e+00
-1.242650324643416848e+00,-1.008092688883210734e-02,1.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-8.634334496636836276e-01,-9.661516090780059018e-03,1.000000000000000000e+00
-8.634334496636836276e-01,-1.008092688883210734e-02,1.000000000000000000e+00
2.140592528902700645e-02,-1.745775280067246715e-18,0.000000000000000000e+00
-3.578109496907061482e-01,-9.902053462088514224e-03,1.000000000000000000e+00
4.006228002687601264e-01,-9.241025573854307756e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.600931865088903339e-03,1.000000000000000000e+00
5.270284252620045518e-01,-9.696906876084794916e-03,0.000000000000000000e+00
-7.370278246704392577e-01,-9.696906876084794916e-03,1.000000000000000000e+00
2.742171752755157565e-01,-8.161546637678011515e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.002202222583338000e-02,1.000000000000000000e+00
-6.106221996771948879e-01,-8.341259845767820535e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-9.901453618269790563e-03,1.000000000000000000e+00
9.062453002417376613e-01,-7.585456634175170680e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.081587826446736865e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.696906876084794916e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.816875639829660688e-03,1.000000000000000000e+00
-1.242650324643416848e+00,-9.781004979469945515e-03,1.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.140592528902700645e-02,-8.521212991385118327e-03,0.000000000000000000e+00
-1.242650324643416848e+00,-1.015278817831528207e-02,1.000000000000000000e+00
-1.049996997042173669e-01,-1.003281941457041630e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-1.002094250695967532e-02,1.000000000000000000e+00
-9.898390746569279974e-01,-9.912850650825552265e-03,1.000000000000000000e+00
-5.414035949420481053e+00,-1.745775280067246715e-18,2.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-3.578109496907061482e-01,-9.782084698343648452e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-1.014079130194079498e-02,1.000000000000000000e+00
-8.634334496636836276e-01,-1.008092688883210734e-02,1.000000000000000000e+00
-7.370278246704392577e-01,-9.972835032697984284e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-1.014091127070454110e-02,1.000000000000000000e+00
4.006228002687601264e-01,-9.781484854524924791e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.901453618269790563e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.360994337599173529e-03,1.000000000000000000e+00
2.140592528902700645e-02,-1.745775280067246715e-18,0.000000000000000000e+00
6.534340502552489216e-01,-9.541547327035194981e-03,0.000000000000000000e+00
-1.242650324643416848e+00,-1.017690189982800066e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-9.901453618269790563e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-9.540947483216471320e-03,1.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-7.801640346443416800e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.002202222583338000e-02,1.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
1.032650925234982031e+00,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-1.049996997042173669e-01,-9.960838156323498921e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-1.011679754919182252e-02,1.000000000000000000e+00
2.140592528902700645e-02,-9.756891257957226934e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-1.002202222583338000e-02,1.000000000000000000e+00
9.062453002417376613e-01,-2.960660791810623520e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.002202222583338000e-02,1.000000000000000000e+00
6.534340502552489216e-01,-7.201556590191602637e-03,0.000000000000000000e+00
2.140592528902700645e-02,-1.020077568381322873e-02,0.000000000000000000e+00
-3.578109496907061482e-01,-1.002202222583338000e-02,1.000000000000000000e+00
2.140592528902700645e-02,-1.745775280067246715e-18,0.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-1.116244699650172478e+00,-1.008680535825560651e-02,1.000000000000000000e+00
-7.370278246704392577e-01,-9.301609799545465171e-03,1.000000000000000000e+00
5.270284252620045518e-01,-7.381509735808899561e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.521212991385118327e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.008680535825560651e-02,1.000000000000000000e+00
-1.874678449609638697e+00,-1.040472258217949898e-02,1.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.140592528902700645e-02,-1.038084879819427091e-02,0.000000000000000000e+00
-3.578109496907061482e-01,-8.870322093882674133e-03,1.000000000000000000e+00
1.478115502822713867e-01,-8.786343959261269654e-03,0.000000000000000000e+00
2.140592528902700645e-02,-8.354456409779754955e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.970496011609636541e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.227289520210198312e-03,0.000000000000000000e+00
5.270284252620045518e-01,-9.088065400079604200e-03,0.000000000000000000e+00
-1.116244699650172478e+00,-1.745775280067246715e-18,1.000000000000000000e+00
2.742171752755157565e-01,-8.226689676391474651e-03,0.000000000000000000e+00
7.798396752484932914e-01,-9.064071647330631740e-03,0.000000000000000000e+00
2.742171752755157565e-01,-8.956099759960253065e-03,0.000000000000000000e+00
2.742171752755157565e-01,-8.497219238636144131e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.395245789453009005e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.749273611264105424e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.319005270288470422e-03,0.000000000000000000e+00
1.159056550228226401e+00,-5.825994745092979640e-03,0.000000000000000000e+00
-9.898390746569279974e-01,-9.217031821105335296e-03,1.000000000000000000e+00
4.006228002687601264e-01,-7.933366049035278297e-03,0.000000000000000000e+00
-1.621867199623149958e+00,-9.301009955726739775e-03,1.000000000000000000e+00
1.159056550228226401e+00,-7.249544095689548426e-03,0.000000000000000000e+00
-1.369055949636661218e+00,-9.720900628833767376e-03,1.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-6.106221996771948879e-01,-1.745775280067246715e-18,1.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.140592528902700645e-02,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
5.270284252620045518e-01,-9.241025573854307756e-03,0.000000000000000000e+00
1.478115502822713867e-01,-8.953100540866631291e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.662115934598784414e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.902053462088514224e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.960838156323498921e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-1.008080692006836296e-02,1.000000000000000000e+00
2.140592528902700645e-02,-9.782084698343648452e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.641181755129982364e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.542147170853918642e-03,0.000000000000000000e+00
-1.116244699650172478e+00,-1.008080692006836296e-02,1.000000000000000000e+00
4.006228002687601264e-01,-9.600931865088903339e-03,0.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-9.898390746569279974e-01,-9.660916246961335357e-03,1.000000000000000000e+00
1.159056550228226401e+00,-1.745775280067246715e-18,0.000000000000000000e+00
-8.634334496636836276e-01,-1.041671945855398435e-02,1.000000000000000000e+00
5.270284252620045518e-01,-9.121056810109441984e-03,0.000000000000000000e+00
