# model,cylinder,fuel,transmission,type,Y_train
-1.654836201063378809e+00,2.692980311179391961e+00,-3.038805715977164645e+00,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
-4.988151566339169563e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015839743871846279e-02,-1.484763665686528844e+00,0.000000000000000000e+00
1.564559022832133994e+00,-1.277343263119469219e+00,1.461034881564278742e-01,6.284608805627912853e-02,7.025350890017609817e-01,1.000000000000000000e+00
1.630997013891298586e+00,3.107861666000752976e-01,1.461034881564278742e-01,1.234631648279012506e+00,-1.484763665686528844e+00,1.000000000000000000e+00
7.692013584381364177e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.234631825375226422e+00,9.455682839671264439e-01,1.000000000000000000e+00
1.589209548518113468e-01,-1.277343263119469219e+00,-3.038805715977164645e+00,3.847716338576235295e-01,1.431634673897857590e+00,1.000000000000000000e+00
8.517742901830980262e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
-1.068310093848465619e-01,3.107861666000752976e-01,3.331012692290019839e+00,1.234631773880441319e+00,4.595018940363954085e-01,1.000000000000000000e+00
1.233318181694299742e+00,1.104850881459847667e+00,1.461034881564278742e-01,-7.836268674085166142e-01,9.455682839671264439e-01,0.000000000000000000e+00
-8.499873950895006081e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-8.900185761766035153e-01,-1.484763665686528844e+00,1.000000000000000000e+00
9.248296379264686617e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,1.000000000000000000e+00
-1.240073314022595019e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015824978249567245e-02,7.025350890017609817e-01,0.000000000000000000e+00
1.816996946435248672e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,1.000000000000000000e+00
1.674656265158749546e+00,-2.185903099731064669e-01,1.461034881564278742e-01,1.051781435440778179e+00,-1.484763665686528844e+00,1.000000000000000000e+00
1.171625761425075574e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015849314134710413e-02,-1.484763665686528844e+00,1.000000000000000000e+00
3.202703617097822364e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,-7.556640807904322354e-01,1.000000000000000000e+00
1.279824775435714823e+00,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,4.595018940363954085e-01,1.000000000000000000e+00
-3.820741152013851227e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-2.589738856222238983e+00,4.595018940363954085e-01,0.000000000000000000e+00
-2.577401605049487454e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015831862892063620e-02,9.455680409341747916e-01,0.000000000000000000e+00
-1.551382757842679982e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015832992126890794e-02,-7.556640807904322354e-01,1.000000000000000000e+00
-3.820741152013851227e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-2.589737581432666413e+00,4.595018940363954085e-01,0.000000000000000000e+00
-1.300816620133830925e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.589738856222238983e+00,7.025350890017609817e-01,1.000000000000000000e+00
-4.826802159481198840e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-9.031390366960766192e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-1.284681679448034020e+00,-1.277343263119469219e+00,1.738558090223224051e+00,1.234631773880441319e+00,7.025350890017609817e-01,1.000000000000000000e+00
1.165931076477147110e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,1.431634673897857590e+00,1.000000000000000000e+00
-7.389410386048971269e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015832463785691531e-02,9.455682839671264439e-01,0.000000000000000000e+00
-6.412087227538368350e-02,1.104850881459847667e+00,1.461034881564278742e-01,1.128399256377588866e+00,2.164686990710298908e-01,0.000000000000000000e+00
5.622944719967385430e-01,-1.277343263119469219e+00,-3.038805715977164645e+00,-2.589738856222238983e+00,7.025350890017609817e-01,1.000000000000000000e+00
1.636665256417516590e-01,-1.277342667571156332e+00,1.461034881564278742e-01,-2.589738112594780262e+00,-5.126308858250666622e-01,0.000000000000000000e+00
-6.136579697504727093e-01,-2.185903099731064669e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-1.115765801747868879e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.261184168754703183e-01,9.455682839671264439e-01,1.000000000000000000e+00
4.863653393576933825e-01,3.107861666000752976e-01,1.461034881564278742e-01,-2.589738856222238983e+00,-1.484763665686528844e+00,0.000000000000000000e+00
4.217991341927947169e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-2.589738856222238983e+00,-5.126308858250666622e-01,1.000000000000000000e+00
-5.937530148544337139e-02,3.107861666000752976e-01,1.461034881564278742e-01,3.951588073890183184e-02,7.025350890017609817e-01,1.000000000000000000e+00
1.491477232667053121e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631538651329130e+00,9.455682839671264439e-01,1.000000000000000000e+00
5.822258693144878317e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015830163443607354e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-8.746643631971903199e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
-6.886644306532400950e-02,3.107861666000752976e-01,1.461034881564278742e-01,1.692172250446326298e-02,7.025350890017609817e-01,1.000000000000000000e+00
7.540155319103274412e-01,3.107861666000752976e-01,1.461034881564278742e-01,2.721767135084537381e-01,-7.556640807904322354e-01,0.000000000000000000e+00
-2.491981330830561614e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
3.079318776559373805e-01,3.107861666000752976e-01,1.461034881564278742e-01,5.392917574354008092e-01,-1.484763665686528844e+00,1.000000000000000000e+00
-1.299867505975842885e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-1.739878716199421582e+00,7.025350890017609817e-01,1.000000000000000000e+00
7.625575593322200252e-01,1.369539119746438161e+00,1.461034881564278742e-01,1.234631859048525460e+00,-1.484763665686528844e+00,0.000000000000000000e+00
5.822258693144878317e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015830163443607354e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-1.003743888683567009e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-5.337571071443613091e-01,-1.484763665686528844e+00,0.000000000000000000e+00
-1.166991523857513924e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015847601532244321e-02,9.455682839671264439e-01,0.000000000000000000e+00
8.280464362333964656e-01,2.692979120085297495e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556644453393132066e-01,1.000000000000000000e+00
-1.594092894952142681e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
-2.710542011384919556e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015834077991674300e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-3.915652567812657470e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,4.595018940363954085e-01,0.000000000000000000e+00
-9.354341117301366582e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-8.900185761766035153e-01,7.025350890017609817e-01,0.000000000000000000e+00
-1.054046939056934473e+00,3.107861666000752976e-01,1.461034881564278742e-01,-2.375788045846858321e+00,1.188601478932491906e+00,0.000000000000000000e+00
-1.506774392417240982e+00,3.107861666000752976e-01,-3.038805715977164645e+00,-4.015869109812167381e-02,9.455682839671264439e-01,0.000000000000000000e+00
-2.425543339771397133e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015848572895121260e-02,9.455682839671264439e-01,0.000000000000000000e+00
-1.738358246966328569e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015853113305394018e-02,9.455682839671264439e-01,0.000000000000000000e+00
-5.804389742208905245e-01,3.107861666000752976e-01,1.461034881564278742e-01,2.995421143473391834e-01,2.164686990710298908e-01,0.000000000000000000e+00
-3.744812019374805789e-01,1.104850881459847667e+00,1.461034881564278742e-01,-8.050326138430434764e-01,9.455682839671264439e-01,0.000000000000000000e+00
4.493498871961589258e-01,5.754744048866657913e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,0.000000000000000000e+00
-8.499873950895006081e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631773880441319e+00,1.431634673897857590e+00,1.000000000000000000e+00
-9.629319798900802807e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015849947329763053e-02,-7.556640807904322354e-01,1.000000000000000000e+00
-2.529945897150084333e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015837241428395904e-02,4.595018940363954085e-01,0.000000000000000000e+00
-1.266648510446260811e+00,1.104850881459847667e+00,1.461034881564278742e-01,8.285397797573033074e-01,-1.484763665686528844e+00,0.000000000000000000e+00
-4.826802159481198840e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015840086547405041e-02,-1.484763665686528844e+00,0.000000000000000000e+00
1.583541305991895243e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-6.746530158019771184e-01,0.000000000000000000e+00
-5.302236901834042658e-04,3.107861666000752976e-01,1.461034881564278742e-01,6.307837138259644316e-01,-2.695976908597011446e-01,0.000000000000000000e+00
-1.299867505975842885e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-8.900185761766035153e-01,7.025350890017609817e-01,1.000000000000000000e+00
8.011803731709172052e-03,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
1.674656265158749546e+00,-4.832785482596969606e-01,1.461034881564278742e-01,1.033096276492367016e+00,-1.484763665686528844e+00,1.000000000000000000e+00
1.178269560530992077e+00,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,1.431634673897857590e+00,1.000000000000000000e+00
-1.422303232356303182e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.589738856222238983e+00,7.025350890017609817e-01,1.000000000000000000e+00
-4.826802159481198840e-01,8.401626431732570621e-01,1.461034881564278742e-01,-4.015840968755236134e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-1.544738958736763479e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,1.000000000000000000e+00
-1.060690738162850755e+00,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,4.595018940363954085e-01,0.000000000000000000e+00
9.628206466677015074e-01,1.104850881459847667e+00,1.461034881564278742e-01,1.234626993423129093e+00,9.455682839671264439e-01,0.000000000000000000e+00
1.292163259489559790e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,4.595018940363954085e-01,1.000000000000000000e+00
-1.522909333103037888e+00,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015843615378558024e-02,7.835461539902162098e-01,0.000000000000000000e+00
1.537034712250480162e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-8.900185761766035153e-01,-1.075755608827907300e-01,0.000000000000000000e+00
-1.590296438320190520e+00,-1.277343263119469219e+00,1.461034881564278742e-01,3.981888740975038643e-01,7.025350890017609817e-01,1.000000000000000000e+00
-6.744012758617088377e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.624640599684837872e-01,7.025350890017609817e-01,1.000000000000000000e+00
-5.196956681096543962e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-1.314948646188012438e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-2.643839596108651935e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015841844836566532e-02,6.215240240133056426e-01,0.000000000000000000e+00
-1.447955757043691283e-01,-1.277343263119469219e+00,1.461034881564278742e-01,9.638286860281520532e-04,-1.484763665686528844e+00,1.000000000000000000e+00
-9.050360162528083841e-01,2.692980311179391961e+00,1.461034881564278742e-01,-2.589738617199104809e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-2.292667357653068172e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015846151397968467e-02,4.595018940363954085e-01,0.000000000000000000e+00
1.165931076477147110e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015830357631230280e-02,1.431634673897857590e+00,1.000000000000000000e+00
-1.708935708068698434e+00,3.107861666000752976e-01,3.331012692290019839e+00,1.234631773880441319e+00,4.595018940363954085e-01,0.000000000000000000e+00
1.102340427891946861e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.088215295657995352e+00,9.455682839671264439e-01,0.000000000000000000e+00
1.183964245478920319e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-5.310850380055111009e-01,1.104850881459847667e+00,1.461034881564278742e-01,-1.739878716199421582e+00,-1.484763665686528844e+00,0.000000000000000000e+00
2.367483158068325877e-01,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,7.025350890017609817e-01,1.000000000000000000e+00
1.363346821338664583e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.166439871907972270e+00,7.835461539902162098e-01,1.000000000000000000e+00
1.184913359636908359e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-5.126308858250666622e-01,1.000000000000000000e+00
6.742899426393300644e-01,-7.479667865462878984e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,1.000000000000000000e+00
-5.813880883788785647e-01,3.107861666000752976e-01,1.461034881564278742e-01,-1.872495481425709429e-01,-1.484763665686528844e+00,0.000000000000000000e+00
5.186352207292875827e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,1.431634673897857590e+00,1.000000000000000000e+00
2.357992016488445197e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015850784781289928e-02,7.025350890017609817e-01,1.000000000000000000e+00
-4.143439965729792673e-01,5.754744048866657913e-01,1.461034881564278742e-01,3.847716338576235295e-01,7.835461539902162098e-01,0.000000000000000000e+00
-2.700786445587935458e-01,-3.659537407698786105e+00,1.461034881564278742e-01,4.093749088232306876e-01,4.595018940363954085e-01,0.000000000000000000e+00
-1.045504911635041889e+00,-1.277343263119469219e+00,1.461034881564278742e-01,3.030543732110599908e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.029369970949244761e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,0.000000000000000000e+00
-1.608329607321963728e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-6.775522663832386216e-01,7.025350890017609817e-01,1.000000000000000000e+00
8.773739300270654018e-02,3.107861666000752976e-01,1.461034881564278742e-01,-4.015835875745213390e-02,7.025350890017609817e-01,0.000000000000000000e+00
-2.624857312948890575e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015842053638818410e-02,4.595018940363954085e-01,0.000000000000000000e+00
1.370648867963755561e-02,5.754744048866657913e-01,1.461034881564278742e-01,1.234631856634543778e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-8.699187924072500078e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
-4.143439965729792673e-01,5.754744048866657913e-01,1.461034881564278742e-01,-4.015843615378558024e-02,7.835461539902162098e-01,0.000000000000000000e+00
1.305450857701392575e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015826106433278281e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-3.185099090378951114e-02,7.800062799471921826e-01,1.461034881564278742e-01,-4.015828489487729969e-02,-1.079708340744252926e+00,1.000000000000000000e+00
1.393718474394282536e+00,1.104850881459847667e+00,1.461034881564278742e-01,-1.945273794067250150e-01,-1.484763665686528844e+00,1.000000000000000000e+00
-9.354341117301366582e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-8.900185761766035153e-01,7.025350890017609817e-01,0.000000000000000000e+00
-1.338781186453353644e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
-5.567111202711888529e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631838776891311e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-6.744012758617088377e-01,5.754744048866657913e-01,1.461034881564278742e-01,1.624640599684837872e-01,7.025350890017609817e-01,1.000000000000000000e+00
4.493498871961589258e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,0.000000000000000000e+00
1.257046035644001414e+00,1.104850881459847667e+00,-3.038805715977164645e+00,7.530443865036353657e-01,4.595018940363954085e-01,0.000000000000000000e+00
1.527543570670599538e+00,-4.832785482596969606e-01,1.461034881564278742e-01,1.203913992438391478e+00,1.431634673897857590e+00,1.000000000000000000e+00
1.446842424819903827e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
8.821459432387160904e-01,-1.277343263119469219e+00,1.461034881564278742e-01,5.150355451514521121e-01,-1.484763665686528844e+00,1.000000000000000000e+00
-8.205648561918706951e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015841065798209791e-02,7.025350890017609817e-01,0.000000000000000000e+00
-1.237225971548630676e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843940579928023e-02,-1.075755608827907300e-01,0.000000000000000000e+00
-1.222989259178809851e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-5.126308858250666622e-01,1.000000000000000000e+00
-5.567111202711888529e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631838776891311e+00,-1.484763665686528844e+00,0.000000000000000000e+00
1.040648007622722693e+00,8.401626431732570621e-01,1.461034881564278742e-01,-1.739878716199421582e+00,7.835461539902162098e-01,0.000000000000000000e+00
-4.428174213126211956e-01,1.104850881459847667e+00,1.461034881564278742e-01,1.036266464894375350e+00,1.188601478932491906e+00,0.000000000000000000e+00
-6.402331661741385016e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015849881026627155e-02,-1.241730470721163160e+00,0.000000000000000000e+00
6.249360064239507517e-01,3.107861666000752976e-01,1.461034881564278742e-01,8.071135957409449890e-01,-1.484763665686528844e+00,1.000000000000000000e+00
-7.389410386048971269e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015838120845648118e-02,9.455682839671264439e-01,0.000000000000000000e+00
-1.666516437598049294e-02,3.107862493149153860e-01,1.461034881564278742e-01,-4.015833520963163483e-02,-1.484763665686528844e+00,1.000000000000000000e+00
1.583541305991895243e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-1.353967012981162510e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631773880441319e+00,7.025350890017609817e-01,1.000000000000000000e+00
2.225116034370116236e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
1.069121432362364565e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631850255527574e+00,9.455682839671264439e-01,0.000000000000000000e+00
5.632435861547265832e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-7.686099020417289651e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.522909333103037888e+00,5.754744048866657913e-01,-3.038805715977164645e+00,-2.589738856222238983e+00,4.595018940363954085e-01,0.000000000000000000e+00
-3.820741152013851227e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,4.595018940363954085e-01,0.000000000000000000e+00
1.264638948907905736e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,1.000000000000000000e+00
-5.339323804794753325e-01,-1.277343263119469219e+00,1.738558090223224051e+00,-2.202073535277357497e+00,7.025350890017609817e-01,1.000000000000000000e+00
-3.270254940380774022e-01,5.754744048866657913e-01,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
5.433121888369771835e-01,4.609792831348476227e-02,1.461034881564278742e-01,-4.015849314134710413e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-1.621617205533796513e+00,3.107863919807775099e-01,-3.038805715977164645e+00,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
3.269141608156986845e-01,-7.479667865462878984e-01,1.461034881564278742e-01,1.234631636840499924e+00,7.025350890017609817e-01,0.000000000000000000e+00
-1.400500049144288162e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015847783125609666e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-4.143439965729792673e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
-1.856074844978558847e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-5.126308858250666622e-01,1.000000000000000000e+00
1.251351350696072950e+00,1.104850881459847667e+00,-3.038805715977164645e+00,6.680581473903320910e-01,4.595018940363954085e-01,0.000000000000000000e+00
-1.554230100316644103e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015849510643513393e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-4.475629921025615077e-01,1.104850881459847667e+00,1.461034881564278742e-01,9.137756913489627486e-01,1.188601478932491906e+00,0.000000000000000000e+00
8.612654317629786505e-01,5.754744048866657913e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-2.695976908597011446e-01,1.000000000000000000e+00
3.373544165535673489e-01,-7.479667865462878984e-01,1.461034881564278742e-01,1.234631773880441319e+00,7.025350890017609817e-01,0.000000000000000000e+00
-1.738358246966328569e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015853113305394018e-02,9.455682839671264439e-01,0.000000000000000000e+00
8.802477149227398989e-01,3.107861666000752976e-01,1.461034881564278742e-01,-2.157418670657909487e+00,7.025350890017609817e-01,0.000000000000000000e+00
-1.713707721280349205e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-5.126308858250666622e-01,0.000000000000000000e+00
-1.960477402357245769e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015836017036794603e-02,7.025350890017609817e-01,0.000000000000000000e+00
-3.621427178836357785e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-2.306452142881299849e+00,4.595018940363954085e-01,0.000000000000000000e+00
1.491477232667053121e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631773880441319e+00,9.455682839671264439e-01,1.000000000000000000e+00
-1.021777057685340218e+00,4.609792831348476227e-02,1.461034881564278742e-01,1.234631773880441319e+00,7.025350890017609817e-01,0.000000000000000000e+00
-6.848415315995775021e-01,1.104850881459847667e+00,1.461034881564278742e-01,8.785889590932540738e-01,-1.484763665686528844e+00,0.000000000000000000e+00
-1.738358246966328569e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015853113305394018e-02,9.455682839671264439e-01,0.000000000000000000e+00
5.186352207292875827e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,1.431634673897857590e+00,1.000000000000000000e+00
1.165931076477147110e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-1.553280986158656063e+00,-1.277343263119469219e+00,-3.038805715977164645e+00,-4.015836017036794603e-02,7.025350890017609817e-01,1.000000000000000000e+00
7.777433858600290018e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
1.233318181694299742e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.468570675709611084e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-1.268546738762236892e+00,1.104850881459847667e+00,1.461034881564278742e-01,8.838980624739843917e-01,-1.484763665686528844e+00,1.000000000000000000e+00
9.305507652961073628e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-8.591576881007847444e-01,7.025350890017609817e-01,1.000000000000000000e+00
1.534187369776516041e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,1.188601478932491906e+00,0.000000000000000000e+00
-1.472606282729670646e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-4.143439965729792673e-01,1.104850881459847667e+00,1.461034881564278742e-01,3.847716338576235295e-01,7.835461539902162098e-01,0.000000000000000000e+00
4.313167181943857176e-01,5.754744048866657913e-01,1.461034881564278742e-01,3.471196072075763972e-01,-1.484763665686528844e+00,0.000000000000000000e+00
-3.697356311475402668e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-1.667848828984799470e+00,9.455682839671264439e-01,0.000000000000000000e+00
1.246605779906132527e+00,-1.277343263119469219e+00,1.461034881564278742e-01,2.039268383413203323e-01,-7.556640807904322354e-01,0.000000000000000000e+00
-1.738358246966328569e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015853113305394018e-02,9.455682839671264439e-01,0.000000000000000000e+00
-6.212508830143772531e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.234631648852963171e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-3.621427178836357785e-01,1.104851060092232551e+00,3.331012692290019839e+00,-2.589738856222238983e+00,2.164686990710298908e-01,0.000000000000000000e+00
-9.600846374161160490e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.111760231455319659e+00,7.025350890017609817e-01,1.000000000000000000e+00
4.493498871961589258e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-9.986972757557976976e-01,0.000000000000000000e+00
-4.143439965729792673e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
-7.664653491865509594e-01,-1.277343155551406539e+00,1.461034881564278742e-01,-4.015843615378558024e-02,2.164686990710298908e-01,1.000000000000000000e+00
-3.697356311475402668e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-1.502447518365264800e+00,9.455682839671264439e-01,0.000000000000000000e+00
5.110423074653830389e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631853554833736e+00,7.025350890017609817e-01,1.000000000000000000e+00
-6.326402529102339578e-01,-3.659537407698786105e+00,1.461034881564278742e-01,7.071324841400825623e-01,9.455682839671264439e-01,0.000000000000000000e+00
1.379481762024461489e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015832233322590150e-02,7.025350890017609817e-01,1.000000000000000000e+00
-2.596383888209248814e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015838885719497792e-02,9.455681624505595240e-01,0.000000000000000000e+00
1.318738455913225582e+00,-2.185903099731064669e-01,1.461034881564278742e-01,-4.015836074842234898e-02,7.025350890017609817e-01,0.000000000000000000e+00
-1.081571249638588306e+00,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.078723907164623963e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015857779706310388e-02,7.025350890017609817e-01,1.000000000000000000e+00
-6.212508830143772531e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-1.654836201063378809e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015851475731850584e-02,9.455682839671264439e-01,0.000000000000000000e+00
